,time_in_cycles,LPCompOT,HPCompOT,LPTurbineOT,HPCompOP,PhyFanSpeed,PhyCoreSpeed,CoreSpeedDifference,HPCOStaticPre,RFuelFlow,BypassRatio,BleedEnthalpy,HPTurbineCoolAirFlow,LPTurbineAirFlow,RUL
7888,63,642.79,1583.41,1400.66,554.37,2388.03,9061.4,-915.9099999999999,47.38,521.91,8.3983,392,38.95,23.3178,153
7889,64,642.27,1583.89,1399.08,553.91,2388.01,9066.63,-923.0299999999988,47.47,522.13,8.4355,393,38.87,23.3468,152
7890,65,642.03,1587.47,1397.3,553.17,2388.01,9062.41,-919.5900000000001,47.3,522.0,8.3904,393,39.12,23.4441,151
7891,66,642.12,1587.24,1396.98,554.87,2388.02,9076.33,-929.9399999999996,47.3,521.97,8.4173,393,38.94,23.3509,150
7892,67,642.57,1592.68,1397.86,553.77,2388.03,9070.2,-924.6800000000003,47.29,522.31,8.4081,394,39.07,23.4797,149
7893,68,642.38,1594.09,1415.21,553.81,2388.06,9071.07,-920.5999999999995,47.32,522.35,8.3892,391,38.99,23.3345,148
7894,69,642.51,1578.47,1406.24,554.24,2388.05,9069.43,-918.4000000000005,47.36,522.83,8.4118,392,38.88,23.4061,147
7895,70,641.91,1589.73,1400.06,554.15,2388.03,9069.31,-915.0799999999999,47.26,521.88,8.4209,391,38.83,23.3617,146
7896,71,642.21,1583.86,1404.21,554.49,2387.98,9074.95,-926.630000000001,47.29,522.42,8.3769,392,38.97,23.3813,145
7897,72,642.31,1586.55,1400.07,554.72,2388.02,9068.75,-924.3000000000002,47.37,522.35,8.391,391,39.03,23.3448,144
7898,73,643.0,1581.44,1398.11,554.15,2388.1,9071.75,-919.3999999999996,47.21,522.19,8.4007,393,38.95,23.3807,143
7899,74,642.54,1588.95,1399.17,553.51,2388.06,9064.95,-917.5200000000004,47.15,521.56,8.4423,392,39.01,23.4185,142
7900,75,641.97,1596.15,1408.89,553.59,2388.02,9056.22,-904.7199999999993,47.1,521.38,8.4232,391,38.77,23.3613,141
7901,76,642.6,1583.46,1401.28,554.93,2388.08,9067.56,-913.4899999999998,47.34,521.98,8.4241,392,39.11,23.3172,140
7902,77,642.21,1581.49,1401.89,554.65,2388.01,9067.59,-915.8400000000001,47.39,522.4,8.4489,392,39.05,23.3856,139
7903,78,641.94,1589.77,1398.42,553.9,2388.06,9064.74,-921.8499999999995,47.1,522.8,8.4334,391,38.88,23.4167,138
7904,79,642.75,1585.32,1404.53,554.39,2388.02,9073.28,-923.2900000000009,47.17,522.07,8.3993,392,38.86,23.2632,137
7905,80,642.25,1574.75,1404.14,553.87,2388.03,9066.76,-920.9499999999998,47.34,522.1,8.4419,393,38.81,23.409,136
7906,81,641.47,1584.14,1399.08,554.04,2388.05,9065.52,-915.3000000000002,47.45,521.8,8.3943,392,38.96,23.5181,135
7907,82,642.13,1594.1,1403.61,554.52,2388.02,9064.11,-916.5900000000001,47.29,522.49,8.4334,392,38.95,23.3764,134
7908,83,642.43,1588.62,1404.47,553.65,2388.03,9070.12,-920.630000000001,47.36,522.37,8.4402,393,38.94,23.5444,133
7909,84,643.14,1582.52,1390.03,554.02,2388.02,9068.44,-915.6300000000001,47.44,522.52,8.3984,390,38.96,23.3158,132
7910,85,642.14,1587.45,1405.65,554.17,2388.04,9069.46,-922.039999999999,47.4,521.98,8.4264,392,39.1,23.3126,131
7911,86,642.01,1591.37,1398.48,554.57,2388.01,9060.09,-914.2300000000005,47.48,522.5,8.4142,392,38.76,23.4508,130
7912,87,642.76,1585.28,1403.97,554.18,2388.03,9063.66,-913.9300000000003,47.21,522.26,8.3983,392,38.82,23.4371,129
7913,88,642.34,1583.29,1398.25,554.29,2388.0,9072.97,-928.4999999999991,47.26,522.15,8.3781,393,39.14,23.3553,128
7914,89,641.91,1585.96,1403.46,554.65,2387.98,9066.45,-910.9400000000005,47.39,522.64,8.4384,393,38.96,23.3483,127
7915,90,642.18,1593.36,1403.89,554.37,2388.01,9077.09,-927.4400000000005,47.38,522.09,8.3937,391,38.95,23.2136,126
7916,91,642.92,1580.98,1400.1,554.06,2388.04,9068.85,-921.3500000000004,47.36,522.28,8.4333,391,39.03,23.3007,125
7917,92,642.52,1585.5,1391.57,553.73,2388.01,9071.92,-920.7300000000005,47.42,522.09,8.3621,392,38.92,23.3262,124
7918,93,641.9,1592.2,1402.3,554.44,2388.08,9071.42,-918.54,47.21,521.75,8.4452,393,38.95,23.3024,123
7919,94,641.86,1581.17,1399.7,554.23,2388.02,9066.07,-915.3199999999997,47.18,521.71,8.4404,393,39.1,23.3619,122
7920,95,642.23,1581.02,1406.45,554.2,2388.04,9061.5,-913.9499999999998,47.18,521.87,8.433,393,38.97,23.2193,121
7921,96,642.61,1584.33,1402.66,553.99,2388.01,9068.1,-915.9000000000005,47.26,521.85,8.4442,392,38.89,23.2864,120
7922,97,642.59,1590.74,1403.21,553.69,2388.01,9067.26,-912.8200000000006,47.37,521.76,8.4439,392,38.91,23.3741,119
7923,98,642.44,1584.77,1401.43,553.95,2388.02,9063.64,-914.5299999999997,47.35,521.71,8.4289,391,38.99,23.2899,118
7924,99,642.24,1585.08,1398.2,554.44,2387.93,9063.83,-911.96,47.19,522.04,8.4307,393,38.82,23.3179,117
7925,100,642.87,1597.59,1406.99,554.07,2388.1,9066.47,-916.0099999999993,47.38,522.15,8.4156,392,38.92,23.2304,116
7926,101,643.08,1588.91,1404.61,554.33,2388.03,9077.0,-920.96,47.38,522.05,8.3978,391,38.99,23.3855,115
7927,102,643.02,1583.21,1407.7,553.9,2388.03,9074.5,-927.5299999999997,47.33,522.07,8.4159,393,38.97,23.3209,114
7928,103,642.07,1585.52,1406.22,554.27,2388.04,9078.05,-925.0099999999993,47.31,522.41,8.406,395,38.85,23.3706,113
7929,104,642.25,1588.69,1406.73,554.41,2388.01,9069.15,-918.6199999999999,47.3,522.17,8.4196,391,39.05,23.4737,112
7930,105,642.3,1586.0,1412.53,553.99,2388.02,9067.48,-915.7599999999993,47.34,522.06,8.4046,392,38.87,23.2925,111
7931,106,642.33,1587.36,1405.95,554.79,2388.04,9060.86,-905.4700000000003,47.22,522.28,8.4462,391,38.67,23.2898,110
7932,107,642.4,1585.43,1406.36,553.75,2388.03,9079.72,-924.6099999999997,47.34,521.93,8.4006,392,38.91,23.4421,109
7933,108,642.38,1586.82,1405.84,553.43,2388.04,9068.81,-915.2099999999991,47.54,522.24,8.3985,392,39.06,23.2663,108
7934,109,642.63,1585.81,1395.54,554.13,2388.09,9075.54,-926.1100000000006,47.56,522.13,8.4272,393,38.89,23.4292,107
7935,110,642.09,1589.77,1406.41,554.32,2388.01,9071.53,-912.670000000001,47.26,521.91,8.4123,393,38.94,23.2614,106
7936,111,642.09,1585.93,1401.59,554.63,2388.04,9076.62,-924.6600000000008,47.43,522.45,8.3999,392,38.93,23.4159,105
7937,112,642.07,1585.89,1395.67,553.61,2388.04,9072.16,-916.3000000000002,47.49,522.02,8.4235,393,38.98,23.2328,104
7938,113,642.39,1589.31,1405.26,554.04,2388.02,9076.44,-924.6200000000008,47.57,521.36,8.413,391,38.83,23.3436,103
7939,114,642.44,1587.88,1393.8,553.62,2388.05,9071.54,-921.0800000000008,47.49,522.52,8.3872,393,38.86,23.2953,102
7940,115,642.72,1582.15,1402.18,554.36,2388.02,9079.56,-928.2499999999991,47.21,521.96,8.4436,390,39.01,23.3328,101
7941,116,642.19,1591.14,1403.87,554.7,2388.07,9064.39,-910.2799999999997,47.43,521.68,8.3949,394,38.89,23.3805,100
7942,117,642.25,1584.14,1404.49,554.25,2388.0,9069.65,-915.5099999999993,47.3,521.64,8.4102,393,39.01,23.3369,99
7943,118,642.78,1584.74,1407.69,553.55,2388.07,9077.08,-926.0799999999999,47.17,521.93,8.401,394,38.91,23.2631,98
7944,119,642.71,1586.06,1398.44,554.6,2388.06,9072.6,-922.4100000000008,47.38,522.21,8.4475,393,38.8,23.3927,97
7945,120,642.36,1585.47,1412.08,554.97,2388.04,9078.11,-918.0900000000001,47.4,522.17,8.443,393,39.0,23.4454,96
7946,121,642.68,1583.15,1400.21,554.0,2388.0,9079.49,-930.29,47.3,522.04,8.4181,394,38.62,23.3317,95
7947,122,642.52,1591.09,1408.33,554.06,2387.97,9075.12,-921.1800000000012,47.51,522.16,8.4154,392,38.78,23.3482,94
7948,123,642.96,1583.8,1403.33,553.87,2388.06,9076.81,-923.789999999999,47.5,521.87,8.4435,394,38.77,23.3781,93
7949,124,642.3,1595.06,1406.41,553.99,2388.03,9074.25,-918.9300000000003,47.42,521.76,8.429,393,38.8,23.2778,92
7950,125,642.68,1584.56,1405.34,554.46,2388.05,9077.11,-919.5500000000002,47.57,521.91,8.4237,394,38.89,23.3177,91
7951,126,642.5,1583.8,1401.41,553.65,2388.0,9076.65,-921.3099999999995,47.46,522.28,8.4177,393,38.72,23.3559,90
7952,127,642.73,1582.78,1402.07,553.74,2388.05,9075.7,-925.7200000000012,47.29,521.56,8.4505,393,38.85,23.3532,89
7953,128,642.9,1590.67,1411.28,553.76,2388.03,9080.13,-922.0899999999992,47.38,521.28,8.4487,393,38.96,23.3155,88
7954,129,642.26,1586.66,1406.71,553.63,2387.99,9078.53,-928.460000000001,47.19,521.44,8.4127,394,38.91,23.4011,87
7955,130,642.8,1589.53,1404.81,553.84,2388.06,9082.71,-925.869999999999,47.56,522.0,8.4413,392,39.01,23.3835,86
7956,131,642.19,1585.34,1403.7,553.43,2388.04,9076.0,-919.5699999999997,47.23,521.31,8.4311,395,39.01,23.3803,85
7957,132,642.83,1593.33,1405.44,553.62,2388.03,9083.74,-925.5699999999997,47.51,520.44,8.426,391,38.74,23.3853,84
7958,133,642.42,1580.2,1409.9,553.59,2388.02,9078.08,-921.4499999999998,47.25,521.61,8.4277,393,38.81,23.3346,83
7959,134,642.17,1590.65,1404.59,553.8,2387.98,9076.82,-917.9099999999999,47.4,521.78,8.4201,392,39.01,23.3459,82
7960,135,642.88,1592.81,1405.24,553.28,2388.08,9078.26,-921.8299999999999,47.48,521.5,8.4413,393,39.04,23.3521,81
7961,136,642.39,1592.89,1410.61,553.12,2388.06,9076.97,-920.4799999999996,47.15,521.58,8.4304,393,38.85,23.3768,80
7962,137,642.32,1590.52,1400.78,553.71,2388.05,9077.09,-921.4499999999998,47.44,522.26,8.4339,392,38.86,23.3819,79
7963,138,642.54,1587.16,1405.0,553.75,2388.07,9068.36,-913.5400000000009,47.35,521.55,8.4298,393,38.88,23.2919,78
7964,139,642.78,1592.59,1400.2,553.15,2388.05,9085.07,-927.0599999999995,47.39,521.84,8.4223,392,38.79,23.2241,77
7965,140,642.64,1586.41,1405.88,553.16,2388.01,9075.39,-919.8099999999995,47.43,521.11,8.4166,395,38.88,23.2367,76
7966,141,643.2,1583.27,1401.32,554.29,2388.1,9085.21,-927.6799999999994,47.36,521.79,8.4414,392,38.99,23.2998,75
7967,142,642.61,1586.44,1407.36,553.58,2388.02,9081.65,-925.5299999999997,47.59,521.53,8.4054,394,38.95,23.3494,74
7968,143,642.69,1593.62,1407.71,554.41,2388.05,9076.53,-918.4400000000005,47.42,521.73,8.4281,393,38.84,23.3023,73
7969,144,642.89,1583.18,1399.27,553.43,2388.09,9082.84,-922.7200000000003,47.34,522.15,8.4198,393,38.75,23.3732,72
7970,145,642.57,1586.68,1407.37,553.1,2388.06,9082.47,-922.6799999999994,47.49,521.21,8.4478,393,38.92,23.3038,71
7971,146,642.65,1585.78,1408.99,553.63,2388.06,9086.48,-928.4399999999996,47.66,521.19,8.4293,391,38.79,23.28,70
7972,147,642.25,1593.33,1407.71,553.04,2388.05,9079.35,-921.8299999999999,47.37,521.49,8.4261,395,38.74,23.2972,69
7973,148,642.86,1588.61,1409.34,553.35,2388.05,9082.35,-919.5,47.43,521.83,8.4772,393,38.86,23.2589,68
7974,149,642.91,1591.03,1409.11,553.48,2388.06,9085.54,-922.7400000000007,47.45,521.23,8.4625,393,38.84,23.345,67
7975,150,642.92,1595.44,1410.32,553.13,2388.1,9081.9,-924.9699999999993,47.7,521.25,8.4524,393,38.79,23.2779,66
7976,151,642.02,1592.7,1413.37,553.74,2388.06,9086.61,-921.6000000000004,47.3,521.31,8.4453,392,38.78,23.3812,65
7977,152,642.91,1593.76,1407.4,553.82,2388.09,9084.84,-928.4499999999998,47.58,521.3,8.4383,393,38.84,23.3251,64
7978,153,642.88,1590.68,1408.85,552.94,2388.1,9082.19,-917.4100000000008,47.45,520.89,8.4174,394,38.9,23.2922,63
7979,154,643.0,1585.28,1404.21,553.67,2388.03,9085.17,-922.9899999999998,47.59,521.43,8.4653,393,38.89,23.3182,62
7980,155,642.09,1594.44,1413.32,553.78,2388.09,9087.29,-928.5300000000007,47.5,521.93,8.4401,392,38.85,23.1918,61
7981,156,642.76,1592.1,1403.18,554.19,2388.1,9088.67,-921.1700000000001,47.74,522.3,8.4597,395,38.98,23.2808,60
7982,157,642.59,1597.51,1408.85,553.67,2388.01,9094.33,-930.5799999999999,47.7,521.49,8.4252,392,38.91,23.2811,59
7983,158,642.32,1592.73,1413.18,553.81,2388.08,9082.98,-917.1699999999992,47.55,521.3,8.4456,393,38.75,23.2287,58
7984,159,642.61,1593.13,1409.84,553.29,2388.02,9082.55,-911.8999999999996,47.49,521.35,8.4682,394,38.81,23.2689,57
7985,160,642.72,1595.89,1409.44,553.63,2388.07,9093.64,-924.6799999999994,47.86,521.47,8.4334,393,38.9,23.2451,56
7986,161,642.41,1589.33,1407.25,553.36,2388.09,9087.74,-924.2699999999995,47.58,521.02,8.4697,392,38.71,23.2267,55
7987,162,643.2,1598.11,1410.54,553.86,2388.09,9089.97,-925.6299999999992,47.65,521.83,8.4517,393,38.81,23.224,54
7988,163,642.37,1598.88,1409.36,553.9,2388.02,9092.77,-927.6600000000008,47.61,520.85,8.4683,394,38.88,23.3096,53
7989,164,642.47,1596.59,1413.97,553.14,2388.02,9085.32,-917.8800000000001,47.65,520.98,8.4409,393,38.88,23.2296,52
7990,165,642.64,1586.58,1409.72,553.3,2388.14,9091.95,-930.5300000000007,47.47,520.98,8.4256,395,38.76,23.3594,51
7991,166,643.26,1590.1,1408.81,553.32,2388.06,9095.88,-927.8799999999992,47.41,520.93,8.4811,393,38.95,23.3031,50
7992,167,642.65,1589.84,1411.28,552.83,2388.06,9098.71,-934.1799999999994,47.47,520.77,8.4152,393,38.81,23.2936,49
7993,168,643.26,1597.34,1413.42,553.05,2388.08,9099.19,-927.8700000000008,47.67,521.38,8.4293,395,38.73,23.1988,48
7994,169,642.96,1594.28,1412.46,553.72,2388.09,9098.67,-930.9300000000003,47.51,521.19,8.4957,394,38.75,23.2162,47
7995,170,643.11,1589.34,1407.76,552.67,2388.09,9095.28,-919.5100000000002,47.78,521.47,8.4045,393,38.76,23.2066,46
7996,171,643.12,1591.17,1405.76,553.4,2388.02,9105.49,-932.1199999999999,47.48,521.33,8.4522,393,38.9,23.3059,45
7997,172,642.27,1594.37,1415.16,552.65,2388.11,9094.36,-921.7900000000009,47.74,521.36,8.4662,393,38.72,23.2645,44
7998,173,642.79,1586.63,1413.04,552.99,2388.08,9102.72,-935.7599999999993,47.54,521.71,8.44,394,38.65,23.3386,43
7999,174,642.95,1585.76,1410.72,553.0,2388.07,9096.16,-921.2699999999995,47.7,521.12,8.4599,395,38.56,23.1265,42
8000,175,642.59,1595.91,1416.94,552.66,2388.04,9104.67,-927.3299999999999,47.6,521.52,8.4868,394,38.61,23.2915,41
8001,176,642.89,1589.53,1408.97,553.7,2388.11,9095.6,-921.6600000000008,47.71,520.7,8.4426,393,38.72,23.1792,40
8002,177,643.14,1590.16,1414.19,553.38,2388.07,9095.05,-924.3099999999995,47.72,520.6,8.4863,392,38.75,23.2574,39
8003,178,642.88,1587.66,1410.69,552.81,2388.08,9098.14,-928.3499999999995,47.78,521.41,8.4457,395,38.89,23.265,38
8004,179,643.16,1590.5,1416.75,553.16,2388.1,9099.9,-929.2999999999993,47.49,521.74,8.4918,394,38.72,23.2674,37
8005,180,642.64,1595.51,1411.95,553.64,2388.14,9100.24,-924.71,47.82,521.91,8.4719,395,38.77,23.2302,36
8006,181,642.71,1597.78,1417.32,553.35,2388.08,9099.51,-922.7700000000004,47.55,521.12,8.4465,396,38.65,23.2573,35
8007,182,642.99,1598.58,1413.15,553.84,2388.11,9099.43,-920.6100000000006,47.77,520.3,8.4514,394,38.71,23.2068,34
8008,183,643.03,1591.14,1409.14,552.89,2388.08,9098.74,-916.9099999999999,47.74,521.32,8.4696,394,38.84,23.2241,33
8009,184,643.24,1601.58,1414.72,552.92,2388.13,9110.47,-934.7599999999993,47.9,520.55,8.4747,395,38.65,23.2767,32
8010,185,642.8,1590.27,1414.12,552.62,2388.06,9098.99,-925.7199999999993,47.97,520.65,8.4837,394,38.65,23.2606,31
8011,186,642.74,1595.82,1418.46,553.31,2388.08,9107.87,-926.0700000000006,47.65,521.17,8.4536,395,38.66,23.2067,30
8012,187,642.82,1595.98,1420.22,552.17,2388.13,9112.47,-928.2499999999991,47.72,520.98,8.4642,396,38.82,23.1661,29
8013,188,642.37,1598.42,1420.56,551.95,2388.14,9116.94,-933.8600000000006,47.84,520.61,8.4492,395,38.56,23.289,28
8014,189,643.62,1598.57,1421.09,553.06,2388.11,9116.88,-925.9499999999989,47.82,520.8,8.4892,396,38.72,23.1772,27
8015,190,642.48,1597.18,1421.2,553.11,2388.08,9109.74,-919.2399999999998,47.52,520.89,8.4716,394,38.83,23.2267,26
8016,191,643.17,1598.63,1415.36,552.65,2388.13,9114.68,-933.3200000000006,47.8,520.84,8.4943,395,38.56,23.1498,25
8017,192,643.29,1593.07,1418.73,552.65,2388.12,9120.14,-931.7699999999995,47.85,520.56,8.5129,394,38.72,23.1414,24
8018,193,643.36,1595.21,1419.76,552.58,2388.15,9115.98,-926.1299999999992,47.72,521.13,8.4625,395,38.74,23.1496,23
8019,194,642.96,1594.57,1422.46,552.59,2388.13,9117.9,-923.9899999999998,47.77,520.49,8.5019,395,38.59,23.2329,22
8020,195,642.35,1596.48,1421.22,552.62,2388.08,9125.32,-931.5200000000004,47.82,520.57,8.5162,394,38.48,23.1055,21
8021,196,643.28,1600.51,1414.8,552.06,2388.13,9117.01,-920.1700000000001,47.77,520.95,8.4745,396,38.73,23.2066,20
8022,197,643.62,1599.12,1419.88,552.74,2388.08,9121.2,-931.3600000000006,47.86,520.62,8.4912,395,38.68,23.188,19
8023,198,643.23,1596.67,1416.36,552.76,2388.11,9119.39,-932.619999999999,47.87,520.34,8.4935,396,38.59,23.1971,18
8024,199,643.3,1592.09,1419.63,552.68,2388.09,9120.93,-922.9500000000007,47.84,520.59,8.4879,396,38.64,23.0716,17
8025,200,643.03,1593.26,1421.77,552.21,2388.16,9126.41,-926.8099999999995,47.86,520.2,8.477,394,38.56,23.2225,16
8026,201,643.08,1596.2,1416.68,551.53,2388.15,9133.0,-938.8899999999994,47.96,520.47,8.4683,396,38.62,23.1026,15
8027,202,642.8,1594.17,1417.11,552.11,2388.12,9130.02,-931.9899999999998,47.92,520.59,8.4752,397,38.59,23.0607,14
8028,203,643.22,1594.8,1424.74,552.71,2388.16,9128.06,-930.1800000000003,47.81,520.52,8.4812,396,38.49,23.1872,13
8029,204,643.03,1598.1,1421.35,551.83,2388.15,9131.22,-931.7299999999996,47.98,520.56,8.5129,395,38.56,23.1615,12
8030,205,643.34,1600.74,1415.37,551.98,2388.12,9139.97,-942.4099999999999,48.03,520.04,8.5,395,38.64,23.0379,11
8031,206,643.63,1599.01,1419.32,552.15,2388.15,9137.83,-931.1200000000008,47.87,520.97,8.4998,395,38.45,23.1545,10
8032,207,643.4,1601.51,1420.83,552.77,2388.12,9142.0,-932.6399999999994,47.99,520.4,8.5278,397,38.71,23.1533,9
8033,208,643.68,1599.48,1428.41,551.7,2388.19,9141.47,-938.6700000000001,47.95,520.06,8.4869,397,38.71,23.1123,8
8034,209,643.63,1597.54,1422.52,552.91,2388.18,9148.09,-939.1900000000005,48.15,520.37,8.5426,395,38.63,23.0502,7
8035,210,642.86,1597.65,1421.63,551.88,2388.16,9143.5,-930.7099999999991,48.19,520.4,8.5217,396,38.24,23.0194,6
8036,211,643.95,1601.42,1429.42,551.44,2388.15,9143.75,-930.4500000000007,48.06,520.17,8.5323,396,38.49,23.0543,5
8037,212,643.91,1603.06,1423.13,551.85,2388.15,9149.0,-934.4400000000005,48.25,520.08,8.551,396,38.59,23.0281,4
8038,213,643.49,1605.82,1434.97,551.97,2388.15,9149.92,-940.0200000000004,48.32,519.69,8.5262,397,38.48,23.0126,3
8039,214,644.07,1602.54,1431.63,550.98,2388.18,9155.38,-940.2099999999991,48.03,519.6,8.5404,398,38.49,23.0107,2
8040,215,643.82,1610.3,1423.4,552.7,2388.22,9147.43,-931.3199999999997,48.17,519.94,8.5354,398,38.47,23.0304,1
8041,216,643.51,1603.91,1428.74,551.53,2388.16,9152.86,-938.3100000000013,48.34,520.07,8.4999,398,38.25,23.1237,0
8042,1,642.6,1580.46,1394.47,554.81,2388.08,9061.05,-916.6499999999996,47.38,521.97,8.4151,391,38.87,23.3795,195
8043,2,642.4,1588.76,1400.28,554.47,2388.08,9060.98,-919.5299999999997,47.1,522.16,8.3744,391,39.08,23.3892,194
8044,3,642.98,1590.3,1405.86,554.34,2388.08,9058.45,-916.090000000001,47.46,522.24,8.3947,393,38.9,23.3858,193
8045,4,642.12,1588.84,1402.98,553.99,2387.98,9070.31,-932.6299999999992,47.27,522.39,8.4241,392,39.05,23.3261,192
8046,5,642.14,1590.78,1403.11,553.69,2387.98,9063.56,-925.7599999999993,47.34,521.59,8.3895,393,38.81,23.3922,191
8047,6,642.26,1589.8,1402.05,554.06,2388.03,9063.49,-920.2199999999993,47.43,522.52,8.4403,391,39.07,23.3656,190
8048,7,642.3,1581.98,1403.07,554.81,2388.08,9062.42,-918.7600000000002,47.27,522.14,8.4038,390,39.12,23.4255,189
8049,8,642.21,1591.28,1400.34,554.84,2388.05,9065.01,-920.8200000000006,47.42,522.33,8.3991,392,38.99,23.407,188
8050,9,642.62,1584.98,1403.2,553.22,2388.02,9057.52,-914.46,47.26,522.27,8.4412,393,38.96,23.459,187
8051,10,642.46,1586.76,1399.21,553.83,2388.05,9064.16,-922.4200000000001,47.4,521.94,8.4428,391,38.97,23.3415,186
8052,11,642.86,1585.34,1407.86,554.17,2388.09,9053.78,-909.2600000000002,47.37,522.31,8.4196,392,39.12,23.3778,185
8053,12,642.87,1587.0,1408.09,553.73,2388.04,9055.35,-917.4300000000003,47.43,521.86,8.4217,390,38.88,23.4366,184
8054,13,642.63,1587.9,1404.46,554.51,2388.01,9055.01,-911.4099999999999,47.37,521.33,8.387,391,38.99,23.403,183
8055,14,641.6,1584.05,1407.37,554.72,2388.02,9057.99,-911.1899999999996,47.19,521.55,8.3964,393,39.06,23.4565,182
8056,15,642.97,1583.8,1405.38,554.36,2388.03,9064.62,-921.7900000000009,47.32,521.54,8.382,393,38.81,23.4572,181
8057,16,641.99,1584.39,1402.89,554.27,2388.07,9066.25,-929.9200000000001,47.3,521.83,8.4188,393,39.09,23.3508,180
8058,17,642.21,1586.78,1407.31,554.36,2388.03,9071.06,-927.5099999999993,47.33,521.58,8.4099,392,39.06,23.3711,179
8059,18,642.34,1590.23,1403.38,553.79,2388.0,9062.85,-924.5300000000007,47.24,522.54,8.4223,392,38.89,23.2589,178
8060,19,642.35,1589.2,1396.44,554.13,2388.0,9063.3,-922.1399999999994,47.37,522.34,8.4246,392,38.97,23.2955,177
8061,20,642.48,1585.53,1405.74,554.11,2388.05,9064.56,-916.2799999999997,47.35,522.42,8.4495,392,38.99,23.4065,176
8062,21,642.57,1589.6,1401.32,554.49,2388.04,9061.6,-922.2700000000004,47.04,521.54,8.4055,391,38.99,23.4016,175
8063,22,642.52,1582.14,1395.81,553.65,2388.02,9064.92,-924.3299999999999,47.27,522.21,8.4267,392,39.07,23.3912,174
8064,23,642.6,1588.97,1399.29,554.88,2388.02,9058.76,-919.4300000000003,47.25,521.5,8.4041,393,38.99,23.4262,173
8065,24,642.49,1591.16,1398.86,554.17,2388.01,9063.3,-922.3799999999992,47.4,521.63,8.4324,392,38.9,23.3373,172
8066,25,642.7,1589.23,1400.98,554.2,2388.06,9057.63,-919.4999999999991,47.43,521.86,8.4386,394,38.93,23.4046,171
8067,26,642.52,1590.99,1402.15,554.1,2388.04,9061.21,-918.9599999999991,47.26,522.32,8.4213,393,39.0,23.3014,170
8068,27,642.58,1586.81,1397.25,553.96,2388.07,9066.89,-926.0099999999993,47.22,522.35,8.4223,393,38.96,23.378,169
8069,28,642.6,1594.31,1403.94,554.13,2388.03,9064.79,-926.6900000000005,47.24,522.07,8.3917,393,39.07,23.3193,168
8070,29,642.29,1591.81,1399.87,554.26,2388.04,9061.53,-921.9100000000008,47.17,522.02,8.3869,392,38.8,23.4727,167
8071,30,642.55,1587.38,1399.82,554.81,2388.09,9072.27,-928.21,47.34,521.54,8.4206,391,39.06,23.3579,166
8072,31,642.43,1590.14,1406.62,555.06,2388.03,9060.51,-917.2200000000003,47.31,522.39,8.3796,392,38.81,23.3884,165
8073,32,642.43,1587.18,1407.89,554.55,2388.08,9066.2,-923.2800000000007,47.34,521.91,8.4065,392,38.97,23.2845,164
8074,33,642.3,1583.36,1399.88,553.61,2388.06,9057.76,-916.3699999999999,47.57,522.15,8.4263,393,38.9,23.3138,163
8075,34,642.33,1585.62,1401.65,554.13,2388.09,9059.3,-911.909999999999,47.26,521.95,8.4113,393,39.09,23.3024,162
8076,35,642.32,1591.3,1401.11,554.59,2388.05,9063.73,-922.8299999999999,47.18,522.12,8.3996,392,39.0,23.3202,161
8077,36,642.19,1582.64,1401.59,553.97,2388.05,9058.68,-918.6700000000001,47.31,521.56,8.4185,391,38.92,23.3359,160
8078,37,642.16,1586.15,1398.96,554.23,2388.08,9062.22,-923.0699999999997,47.3,521.85,8.4398,393,38.76,23.3871,159
8079,38,642.18,1583.79,1400.8,553.75,2388.04,9060.2,-917.6900000000005,47.25,522.0,8.4416,390,39.08,23.314,158
8080,39,642.52,1596.48,1406.29,553.53,2388.05,9065.47,-924.079999999999,47.27,521.89,8.4099,392,38.95,23.2544,157
